7846,ggp_emergencias_upg,/emergencia-aumentar-donacion,AR,argentina
7851,unsol-apex,/apex,AR,argentina
7856,dona-2,/dona-microfounding,AR,argentina
7861,cuentos,/ayuda-las-ninas-y-ninos-que-nos-necesitan-hoy-2,AR,argentina
7886,dona ,/dona,AR,argentina
7891,crianza,/crianza,AR,argentina
7901,Remarketing-visitantes,/dona-a-unicef,AR,argentina
7906,Remarketing-carrito,/donar-a-unicef,AR,argentina
7911,Remarketing-exdonantes,/volver-a-unicef,AR,argentina
7916,agentesdecambio,/agentedecambio,AR,argentina
7921,cuentos,/ayuda-las-ninas-y-ninos-que-nos-necesitan-hoy-bs3-theme,AR,argentina
7926,aumentar-donacion-leads,/aumentar-donacion-leads,AR,argentina
7936,dona ,/testing,AR,argentina
7976,dona ,/dona-propuesta,AR,argentina
7981,dona ,/dona-mensualmente-ahora-54,AR,argentina
8026,aumentardonacionggp_programas,/actualiza-tu-donacion,AR,argentina
8031,yomesumo,/yomesumo,AR,argentina
8036,upgrade-yomesumo,/aumentar-donacion-yomesumo,AR,argentina
8041,emergencia-bahiablanca,/emergencia-bahiablanca,AR,argentina
8056,dona ,/test-lead,AR,argentina
8066,terremotomyanmar,/terremotomyanmar,AR,argentina
8071,dona ,/testamento,AR,argentina
8076,dona ,/testamento-solidario,AR,argentina
8081,aumentardonacionggp_programas,/new-aumentar-donacion-programas,AR,argentina
8086,upgrade-emergencia-bahiablanca,/aumentar-donacion-inundacion,AR,argentina
8091,upgrade-terremotomyanmar,/aumentar-donacion-myanmar,AR,argentina
191,Rohyngia 2017 - Social media push,/help-rohingya-children,default,default
196,Yemen cholera ask,/yemen-donate-now-save-life,default,default
206,Join the #makeapromise movement,/join-makeapromise-movement,default,default
211,Children around the world need your help,/donate-now,default,default
251,Legacies,/leave-legacy,default,default
271,sport za sve,/donacije,RS,default
276,Rani razvoj,/donirajte-za-rani-razvoj,HR,default
296,Rohingya Children,/donate-rohingya-children-bangladesh-0,default,default
296,Rohingya Children,/dona-los-ninos-rohingya-0,default,default
301,SEM - Brand Donate Monthly,/unicef-donate-monthly,default,default
311,SEM - Brand Donate Once,/help-save-childrens-lives-donate-once-unicef,default,default
331,Children around the world need your help ,/donate-unicef,default,default
401,ECA petition - Email to global donors,/help-save-babies-priscilla,default,default
491,Rohingya - Monsoon emergency,/monsoon-rains-threaten-rohingya-children,default,default
506,Global Staff Association - Gaza,/give-hope-children-gaza,default,default
511,Children around the world need your help,/thailand/donatenow,TH,default
511,บริจาคตอนนี้เพื่อช่วยให้เด็ก ๆ อยู่รอดและมีชีวิตที่ดีขึ้น,/thailand/donatenow,TH,default
526,Child refugees - global page,/help-refugee-children,default,default
571,Uprooted - Child Alert 2020,/help-us-tackle-violence-and-poverty-uproots-children,default,default
581,Generic Syria,/give-hope-syrian-children,default,default
586,dona,/argentina/dona,AR,default
631,Idlib emergency,/protect-children-idlib-syria,default,default
641,Moncler,/moncler-for-unicef,default,default
656,GAO - Tsunami Indonesia,/tsunami-indonesia-children-need-your-help,default,default
676,Unilever - Tsunami Indonesia,/help-children-indonesia-tsunami,default,default
681,Arm UK - Tsunami Indonesia,/arm-for-unicef-help-children-indonesia,default,default
686,cena,/argentina/cena_old,AR,default
701,Vanessa Redgrave - Global donation page,/donate-now-help-syrian-children-winter,default,default
706,Vanessa Redgrave - Personal donation page,/i-hope-i-can-count-your-donation-today,default,default
716,WCD 2018 - AR- Inspired Gifts,/world-childrens-day-go-blue,default,default
716,WCD 2018 Inspired Gifts,/world-childrens-day-go-blue,default,default
716,WCD 2018 - ES - Inspired Gifts,/world-childrens-day-go-blue,default,default
716,WCD 2018 - FR - Inspired Gifts,/world-childrens-day-go-blue,default,default
716,WCD 2018 - RU - Inspired Gifts,/world-childrens-day-go-blue,default,default
716,WCD 2018 - CH - Inspired Gifts,/world-childrens-day-go-blue,default,default
741,"LIXIL-UNICEF ""Make a Splash!""",/lixil-unicef-make-splash-0,JP,default
741,"LIXIL-UNICEF ""Make a Splash!""",/lixil-unicef-make-splash,JP,default
781,Republica Dominicana - Niños sin violencia,/finalaviolencia,DO,default
806,"LIXIL-UNICEF ""Make a Splash!""",/lixil-unicef-make-splash,JP,default
816,SEM - WCD 2018 Inspired Gifts,/go-blue-unicef-world-children-day,default,default
826,AMADEUS - WCD 2018 Inspired Gifts,/amadeus-give-blue-two,default,default
831,CAR crisis,/central-african-republic-malnutrition-crisis-please-help-children,default,default
836,Winter appeal 2018,/help-refugee-children-this-winter,default,default
841,ECA  New Year activation,/lets-make-saving-lives-part-our-new-years-resolutions-2019,default,default
846,Malnutrition - End of Year appeal 2018,/malnourished-children-are-fighting-their-lives,default,default
856,Child Marriage - Feb 2019,/please-donate-now-help-end-child-marriage,default,default
856,Child Marriage - RU - Feb 2019,/please-donate-now-help-end-child-marriage,default,default
876,Tsunami Indonesia December - SEM global,/children-affected-tsunami-sunda-strait-need-urgent-help,default,default
901,Winterization - Lebanon storm,/please-help-us-keep-children-and-their-families-safe-and-warm,default,default
961,Cyclone Idai - SEM Gulf,/help-children-affected-cyclone-idai-emergency,default,default
966,Cyclone Idai,/help-children-affected-cyclone-idai-unilever,default,default
971,Yemen cholera ask,/GAO-da/give-hope-y,AE,default
976,Cyclone Idai,/help-children-affected-cyclone-idai-arm,default,default
981,Cyclone Idai,/help-children-affected-cyclone-idai-melia,default,default
1006,Generic - Vaccines,/donate-today-give-children-vaccines-and-future,default,default
1046,Cyclone Idai - Global,/help-children-affected-cyclone-idai,default,default
1051,UK Cricket World Cup,/uk-icc-old-cricket,default,default
1056,Cyclone Idai - Global,/help-children-affected-cyclone-idai-lv,default,default
1131,A brighter future for children in Syria and Yemen,/brighter-future-for-children,AE,default
1136,Venezuela - Migrant children,/help-keep-migrant-children-safe,default,default
1136,Venezuela - Migrant children,/tu-puedes-ayudar-mantener-los-ninos-migrantes-salvo,default,default
1136,Venezuela - Niños migrantes,/help-keep-migrant-children-safe,default,default
1136,Venezuela - Niños migrantes,/tu-puedes-ayudar-mantener-los-ninos-migrantes-salvo,default,default
1181,ECA - Mother´s Day,/lets-help-all-mothers-worry-only-about-little-things,default,default
1186,Cyclone Fani - Global emergency page,/cyclone-fani-threatens-thousands-children-bangladesh,default,default
1191,Uprooted Test 2019 - Concept 1,/power-the-world-hope-builds,default,default
1191,Uprooted Test 2019 - Concept 1,/join-migrant-children-and-build-world-where-we-can-all-win,default,default
1196,Uprooted Test 2019 - Concept 2,/we-are-generation-maker,default,default
1196,Uprooted Test 2019 - Concept 2,/discover-endless-creativity-migrant-children,default,default
1231,dona,/argentina/donate-now-lois,AR,default
1241,visaclubdia,/argentina/visaclubdia,AR,default
1261,Cyclone Idai - Staff Association,/give-hope-children-affected-cyclone-idai,default,default
1276,Child Marriage NIGER - Jun 2019,/donate-now-end-child-marriage-niger,default,default
1276,Child Marriage - RU - Feb 2019,/donate-now-end-child-marriage-niger,default,default
1311,Armenia Generic,/armenia,AM,default
1311,Armenia Generic,/donate-now-armenian,AM,default
1311,Armenia Generic,/donate-now-0,AM,default
1316,Vietnam Generic,/donate-vietnam,VN,default
1351,Ukraine,/ukraine-appeal,UA,default
1361,Venezuela - Migrant children,/hac_venezuela,default,default
1361,Venezuela - Migrant children,/donate-now-0,default,default
1366,dona,/argentina/donate-now-3,AR,default
1371,Hurricane Dorian - Global page,/children-affected-hurricane-dorian-need-urgent-help,default,default
1396,End of Year - Global page,/help-us-deliver-futures-children,default,default
1406,SA - Generic AR,/sa/donate-unicef,AE,default
1406,SA - Generic ENG,/sa/donate-unicef,AE,default
1411,BH - Generic AR,/bh/donate-unicef,AE,default
1411,BH - Generic ENG,/bh/donate-unicef,AE,default
1416,AE - Generic AR ,/ae/donate-unicef,AE,default
1416,AE - Generic ENG,/ae/donate-unicef,AE,default
1421,QA - Generic AR,/qa/donate-unicef,AE,default
1421,QA - Generic ENG,/qa/donate-unicef,AE,default
1426,KW - Generic AR,/kw/donate-unicef,AE,default
1426,KW - Generic ENG,/kw/donate-unicef,AE,default
1431,EG - Generic AR,/eg/donate-unicef,AE,default
1431,EG - Generic ENG,/eg/donate-unicef,AE,default
1441,Diwali 2019,/diwali-give-child-monthly-gift,default,default
1446,Diwali 2019,/diwali-give-child-one-gift,default,default
1456,TM Thinktel,/in/ThinktelTM,IN,default
1461,DRTV India,/in/TV,IN,default
1466,F2F Thinktel,/in/F2FThinktel,IN,default
1471,F2F QAS,/in/F2FQAS,IN,default
1476,F2F InHouse Event,/in/F2Finhouse,IN,default
1481,World Children's Day,/in/wcd,IN,default
1486,Bihar Floods,/in/bihar,IN,default
1501,Take_Action_Global_Embed,/make-donation,default,default
1506,Lebanon,/donate-unicef-lebanon,LB,default
1511,dona,/argentina/donate-now-4,AR,default
1516,dona,/argentina/donatest,AR,default
1516,donatest,/argentina/donatest,AR,default
1521,Rishita,/in/everychildalive,IN,default
1536,Birthday OT,/in/happy-birthday,IN,default
1541,Vaccines,/in/vaccines,IN,default
1556,Birthday OT,/in/happybirthday,IN,default
1561,Festive season edm page,/in/festiveseason,IN,default
1571,F2F Fairtales,/in/F2FFairtales,IN,default
1581,TM Syrex,/in/TMsyrex,IN,default
1596,TM Ret IGI ,/in/TMRIGI,IN,default
1601,TM Ret Okay,/in/TMROkay,IN,default
1606,TM Ret Syrex,/in/TMRSyrex,IN,default
1611,TM Ret IGI OT,/in/TMRIGIOT,IN,default
1616,TM Ret Syrex OT,/in/TMRSYREXOT,IN,default
1621,TM Acq Thinktel OT,/in/TMAThinktelOT,IN,default
1626,TM Acq OKAY OT,/in/TMAOKAYOT,IN,default
1631,TM Acq Syrex OT,/in/TMASYREXOT,IN,default
1641,Greece,/gr/donate,GR,default
1646,Louis Vuitton for Children,/donate-louis-vuitton,default,default
1696,End Violence,/in/end-violence,IN,default
1711,Child marriage- Kiran,/in/childmarriage/kiran,IN,default
1721,P2P Event,/in/p2p/event/awaazstudio,IN,default
1731,T20 Cricket World Cup,/cricket,default,default
1746,South Africa |  #DeliverFutures Campaign,/deliverfutures-sa,ZA,default
1756,TM Ret OKAY OT,/TMROkay,IN,default
1766,Vaccines- Digital,/in/vaccines/vaccineswork,IN,default
1771,Vaccines- Digital,/in/vaccines/superhero,IN,default
1776,Rishita Revamp,/in/testing/rishita,IN,default
1781,Winter,/in/winter,IN,default
1786,Vaccines- Digital,/in/vaccines/hero,IN,default
1791,Vaccines- Digital,/in/infection_injection,IN,default
1796,Vaccines- Digital,/in/dolesingh,IN,default
1801,Corporate - Ukraine emergency,/donate-sandvik-coromant,default,default
1806,Christmas '19,/in/christmas,IN,default
1811,Child survival- Meera Devi,/in/childsurvival/meeradevi ,IN,default
1816,Nutrition- Durga,/in/nutrition/durga,IN,default
1821,Nutrition- Sukhlal,/in/nutrition/sukhlal,IN,default
1826,Child marriage- Vinita,/in/childmarriage/vinita,IN,default
1836,Chinese New Year- Digital,/in/chinesenewyear,IN,default
1881,Every Child ALIVE | South Africa,/help-every-child-survive-thrive,ZA,default
1886,Chinese New Year- Digital,/chinesenewyear,default,default
1891,WASH- Sanitation- Rajita,/in/wash/rajita,IN,default
1896,Chinese New Year- Digital,/spring-festival-spread-wishes-further,IN,default
1911,WASH- Menstrual Hygiene,/in/WASH/menstrualhygiene,IN,default
1916,Dona Embed,/argentina/dona-embed,AR,default
1926,Chloe for young women,/chloe-women,default,default
1936,Coronavirus 2020,/coronavirus,default,default
1946,Children around the world need your help ,/donate-now-unicef,default,default
1951,F2F QAS eNACH,/F2FQASeNACH,IN,default
1961,Rishita P + EN,/in/everychildalive-EN,IN,default
1966,Coronavirus 2020,/sc-coronavirus,default,default
1971,F2F Salesworks,/in/F2FSWI,IN,default
1976,Rishita OT,/in/everychildalive-OT,IN,default
1996,Digital TV EN,/in/digitaltv-EN,IN,default
1996,DRTV India,/in/digitaltv-EN,IN,default
2006,Birthday OT Gen,/in/happy-birthday-generic,IN,default
2016,Children around the world need your help,/grandvalira-embed,default,default
2026,TM SG Global,/in/tmsg,IN,default
2031,dona,/argentina/tttest,AR,default
2036,Coronavirus South Africa: Help Us Build EaziWash Water Stations,/lets-stop-spread-covid-19-help-us-build-handwashing-stations,ZA,default
2041,Coronavirus Embed,/crnv-embed,default,default
2051,South Africa: Help Us Build EaziWash Water Stations,/10-handwashing-stations,ZA,default
2061,India COVID-19 WASH,/in/covid/WASH,IN,default
2071,Birthday - Lead gen- English,/in/happy-birthday/syrex,IN,default
2081,Anniversary OT,/in/happy-anniversary,IN,default
2106,ReImagine,/coronavirus/reimagine,default,default
2111,South Africa: Help Us Build EaziWash Water Stations,/help-us-build-handwashing-stations,ZA,default
2116,Covid-19 - Education,/in/covid/education,IN,default
2121,Covid-19 - Polio,/in/covid/polio,IN,default
2126,Covid-19 - Programme continuity,/in/continuity,IN,default
2131,TM Acq OKAY Pledge,/in/TMAOKAYP,IN,default
2136,TM Acq Syrex Pledge,/in/TMASYREXP,IN,default
2141,dona,/argentina/coronavirus,AR,default
2151,dona,/argentina/TESTDONAR,AR,default
2156,dona,/argentina/entradavirtual,AR,default
2156,Entradavritual,/argentina/entradavirtual,AR,default
2166,Coronavirus Embed,/hm-covid19,default,default
2171,Coronavirus Embed,/arm-coronavirus,default,default
2176,Test Corp,/test-0,default,default
2186,South Africa: Help Us Build EaziWash Water Stations,/lets-stop-spread-covid-19-help-us-build-10-handwashing-stations,ZA,default
2191,Coronavirus Embed,/siemens-gamesa-coronavirus,default,default
2196,dona,/argentina/testcero,AR,default
2201,aumentardonacionggp,/argentina/aumentar_donacion,AR,default
2206,South Africa: Help Us Build EaziWash Water Stations,/help-us-build-10-handwashing-stations-0,ZA,default
2211,Republica Dominicana - Together for every child,/do/juntosporlaninez,PA,default
2211,Republica Dominicana - Juntos Por La Niñez,/do/juntosporlaninez,PA,default
2216,Coronavirus Embed,/fcbarcelona-covid19,default,default
2221,Coronavirus Embed,/beko-covid19,default,default
2226,MENA - Ramadan - 2020,/ae/ramadan,AE,default
2236,Back To School South Africa,/back-school,ZA,default
2246,Coronavirus 2020 - MENA,/covid-19-donate,AE,default
2251,dona,/argentina/celebraayudando-mirna,AR,default
2261,celebra,/argentina/celebra/emilia,AR,default
2266,dona,/argentina/celebra/HL,AR,default
2271,celebra,/argentina/celebra/tadeo,AR,default
2276,dona,/argentina/celebra/sergio,AR,default
2281,dona,/argentina/celebra/ercilia,AR,default
2286,celebra,/argentina/celebra/delia_y_victoria,AR,default
2291,Greece COVID-19,/gr/covid19,GR,default
2301,LAC COVID-19,/ayuda,AR,default
2301,LAC COVID-19,/argentina/unicef-esta-apoyando-en-la-pandemia-de-covid-19,AR,default
2306,MENA - Ramadan - 2020,/sa/ramadan,AE,default
2311,MENA - Ramadan - 2020,/qa/ramadan,AE,default
2316,MENA - Ramadan - 2020,/bh/ramadan,AE,default
2321,MENA - Ramadan - 2020,/kw/ramadan,AE,default
2326,MENA - Ramadan - 2020,/eg/ramadan,AE,default
2331,dona,/argentina/celebra,AR,default
2336,dona,/argentina/celebra/hernan,AR,default
2341,dona,/argentina/celebra/gabriel,AR,default
2346,MENA - Ramadan - 2020,/ae/ramadan-covid,AE,default
2351,South Africa Global Embed,/sa/donate-now,ZA,default
2356,Coronavirus Embed,/credit-suisse-covid19,default,default
2366,MENA - Ramadan - 2020,/sa/ramadan-covid,AE,default
2371,MENA - Ramadan - 2020,/eg/ramadan-covid,AE,default
2376,MENA - Ramadan - 2020,/kw/ramadan-covid,AE,default
2381,MENA - Ramadan - 2020,/qa/ramadan-covid,AE,default
2386,MENA - Ramadan - 2020,/bh/ramadan-covid,AE,default
2391,UNICEF WHO SRF,/unicef-srf-covid,default,default
2396,India COVID-19 - Non-PPE More Supplies,/in/covid/moresupplies,IN,default
2401,test,/argentina/paginatest,AR,default
2406,India COVID-19 Supplies - Ret IGI,/in/IGI/covid/supplies,IN,default
2411,India COVID-19 Supplies - RET Syrex,/in/SYR/covid/supplies,IN,default
2416,India COVID-19 Supplies - RET Okay,/in/OK/covid/supplies,IN,default
2421,India COVID-19 Supplies - ACQ Okay,/in/OKA/covid/supplies,IN,default
2426,India COVID-19 Supplies - ACQ Syrex,/in/SYRA/covid/supplies,IN,default
2431,India COVID-19 Supplies - F2F Fairtales,/in/FRT/covid/supplies,IN,default
2436,India COVID-19 Supplies  F2F Home,/in/Home/covid/supplies,IN,default
2441,India COVID-19 Supplies F2F QAS Pledge,/in/QAS/covid/supplies,IN,default
2446,India COVID-19 PPE Supplies,/in/covid/ppesupplies,IN,default
2451,India COVID-19 Supplies Hand Washing Station,/in/covid/supplies/handwashingstation,IN,default
2456,India COVID-19 Supplies Hygiene Kits,/in/covid/supplies/hygienekit,IN,default
2461,India COVID-19 Supplies DTV ,/in/DTV/covid/supplies,IN,default
2466,Financial Times - COVID19,/ft-covid19,default,default
2471,India COVID-19 Supplies DTV Pledge,/in/DTVP/covid/supplies,IN,default
2476,Coronavirus Embed,/chloe,default,default
2486,Test India Stripe,/test-india-stripe,IN,default
2496,TEST India COVID-19 More Supplies,/in/covid/moresuppliestest,IN,default
2501,UNICEF WHO SRF,/help-fight-coronavirus,default,default
2506,Coronavirus Embed,/covid19/norwegian-air,default,default
2511,COVID GT Global,/join-greta,default,default
2516,Coronavirus Embed,/bearing-point-covid19,default,default
2521,India COVID-19 Supplies Fairtales Pledge- Monthly,/in/FTP/covid/supplies/RG,IN,default
2526,India COVID-19 Supplies IGI Reactivation,/in/IGIPR/covid/supplies,IN,default
2531,India COVID-19- Non-PPE Supplies- Soaps & Sanitizer,/in/covid/supplies/soapsanitizers,IN,default
2536,India COVID-19 Supplies Home Pledge,/in/HFP/covid/supplies,IN,default
2541,Donate for Kenya,/donate-children,KE,default
2546,India COVID-19- PPE More Supplies,/in/covid/ppemoresupplies,IN,default
2551,India COVID-19 Supplies QAS Mumbai EG,/in/QASMUM/covid/supplies,IN,default
2556,India - Jeevan Rath - Handwashing,/in/covid/jeevanrath/handwashing,IN,default
2561,India COVID-19 Supplies,/in/covid/supplies/hygiene,IN,default
2566,India COVID-19 Supplies,/in/covid/supplies/handwashinglink,IN,default
2571,India COVID-19 Supplies,/in/covid/supplies/hygienelink,IN,default
2596,Greta Conversion,/helpcovid19pledge,default,default
2606,Coronavirus Embed,/pandora-covid19,default,default
2611,India COVID GT,/in/join-greta-fight-coronavirus,IN,default
2616,GGP COVID Appeal,/coronavirus/donate,default,default
2626,India COVID-19 Supplies,/in/SG/happy-birthday,IN,default
2631,India COVID-19 Supplies,/in/COVID-19-SG,IN,default
2636,India COVID-19 Supplies,/in/OKAYP/covid/supplies,IN,default
2646,Coronavirus Embed,/beiersdorf-coronavirus,default,default
2651,India COVID-19 PPE Supplies- Syrex OT ,/in/covid/ppesupplies/syrexOT,IN,default
2661,Coronavirus Petit Bateau,/petit-bateau-coronavirus,default,default
2671,dona,/argentina/coronavirus-alimentacion,AR,default
2676,Coronavirus SAFEIS 2020,/coronavirus-SAFEIS,default,default
2681,India COVID-19 PPE Supplies- QAS,/in/covid/ppesupplies/qas,IN,default
2691,Coronavirus 2020 – MENA,/covid-19-pledge,AE,default
